序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
160,,周庄嘉园,朝阳十里河弘燕公交场对过,"39.8662043927,116.4740376119",北京金都宏业,2012/9/1,2500,5,0,39000,89,尚未接洽谈判,,北京
161,,太月园,北京市海淀区知春里,"39.9740686396,116.3470373975",太月物业,2000/9/1,2500,5,0,61000,220,已接洽未签约,,北京
162,,广通小区,通州区北苑地铁站西100米,"39.9012501348,116.6371260132",天鸿宝地物业管理经营有限公司,2010,2493,6,6,23608,114,已经安装,,北京
163,,东方雅苑,北京市朝阳区西大望路63号院,"39.8872164372,116.4749597263",北京颐中国际物业管理有限公司,2007、/9/8,2470,5,0,79109,100,已接洽未签约,,北京
164,,朝阳雅苑,北京市朝阳区东风乡,"39.8872164372,116.4749597263",深圳华业物业管理有限公司,2007,2470,6,0,80149,70,已接洽未签约,,北京
165,,太阳公元,北京市朝阳区芍药居东区住宅及配套、公建项目1组团,"39.9818092550,116.4421760938",北京燕京都物业管理有限公司,2012/9/7,2468,5,0,141811,90,已接洽未签约,,北京
166,,新里.西斯莱公馆,北京市大兴区兴丰大街一段18号院西斯莱公馆,"39.7649478342,116.3377366277",长城物业集团股份有限公司,2012/8/8,2465,6,0,52742,186,已接洽未签约,,北京
167,,朗琴园,宣武广安门外大街手帕口南街甲1号,"39.8867663621,116.3414745510",北京嘉浩物业管理有限公司,2005.6.2,2460,6,0,105000,120,尚未接洽谈判,,北京
168,,万年花城,万年花城首经贸北路8号院 ,"39.8437687900,116.3217193468",北京兴邦物业管理有限公司,2007.2.10,2440,5,0,64200,60,尚未接洽谈判,,北京
169,,北京印象,海淀阜成路115号,"39.9262837260,116.2776479159",北京宝莲物业管理有限公司,2003.9.20,2430,5,0,73000,170,已接洽未签约,,北京
170,,时代天街东区,北京市大兴区永兴路5号,"39.6864179284,116.3246118435",北京龙湖物业服务有限公司,2014,2418,5,8,45890,70,已经安装,,北京
171,,今典花园,北京市海淀区文慧园北路9号,"39.9535824861,116.3607550752",北京今日今典物业管理有限责任公司,1998/1/1,2411,6,0,89203,90,已接洽未签约,,北京
172,,领秀新硅谷,北京市海淀区西二旗西路1、2号院,"40.0565018939,116.3132297456",深圳市金地物业管理有限公司,2012,2408,5,0,90036,89,已经签约,,北京
173,,左安浦园小区,北京市东城区左安浦园小区,"39.8753199551,116.4380609549",北京崇开嘉信物业管理有限公司,2004,2403,6,0,78799,90,尚未接洽谈判,,北京
174,,京铁和园,北京市西城区手帕口南街80号,"39.8834063418,116.3424297466",北京鸿鹄物业管理有限公司,2013/11/18,2377,7,0,79375,80,尚未接洽谈判,,北京
175,,京汉旭城,北京市石景山区鲁谷大街吴庄京汉旭城,"39.8903757133,116.2277323068",乐生活（北京）智慧社区投资发展股份有限公司,2006.1.5,2350,5,0,64200,80,已接洽未签约,,北京
176,,顶秀欣园,北京市丰台区石榴装南里1号,"39.8585504445,116.2861490459",北京鸿路泽物业管理有限公司,2002/12/1,2346,4,0,50274,80,尚未接洽谈判,,北京
177,,盛嘉华苑,北京市大兴区团河路69号,"39.7371589887,116.3538577810",北京诚通嘉晟物业管理有限公司,2012,2326,4,0,23795,140,尚未接洽谈判,,北京
178,,新怡家园,北京市崇外大街打磨厂,"39.8982139694,116.4150763570",北京新世界物业管理有限公司停车场分公司,2006,2300,5,9,135000,130,已经安装,,北京
179,,东方美景家园,北京市朝阳区北京市朝阳区松榆南路38号院,"39.8695743927,116.4707176119",北京四海安信物业管理有限公司,2010/7/2,2300,4,0,68054,100,已接洽未签约,,北京
180,,冠景新城,北京市石景山区西黄新村西里,"39.9323798923,116.2041199486",北京万佳鑫物业管理有限责任公司,2008/9/8,2300,4,0,34820,100,已接洽未签约,,北京
181,,双花园小区,广渠门外31号,"39.8990842159,116.4546223823",北京金海燕物业管理有限公司,2002/9/10,2293,5,0,95613,90,已接洽未签约,,北京
182,,季景沁园,北京市望京南湖西园二区,"39.9957273235,116.4551142199",长城物业集团股份有限公司,2008/,2262,5,1,81972,100,已经安装,,北京
183,,美域家园,北京市丰台区小屯路149号,"39.8908029737,116.2532170203",北京禾佑物业管理有限责任公司,2006,2252,4,0,60131,85,已接洽未签约,,北京
184,,苹果派社区,北京市朝阳区黄渠东路2号院,"39.9283670821,116.5768998947",北京今日今典物业管理有限责任公司,2006/12/1,2251,4,0,61511,90,已接洽未签约,,北京
185,,苹果派,朝阳朝阳北路常营,"39.9299170821,116.5781598947",今日金典物业有限公司,2006.10.20,2250,3,0,61550,60,已接洽未签约,,北京
186,,怡欣苑,北京市海淀区清河小营桥东北角,"39.8373797554,116.4287720493",北京怡兴物业管理有限责任公司,2010/8/9,2249,4,0,72476,100,已接洽未签约,,北京
187,,广渠家园,北京市东城区广渠门外大街,"39.8911708345,116.4497720717",北京鹏昊物业管理有限公司,2009/9/11,2228,4,0,87520,100,已接洽未签约,,北京
188,,鹏润家园,北京市丰台区菜户营东街甲88号,"39.8700276071,116.3461963686",北京万盛源物业管理有限责任公司,2003/6/7,2224,4,0,62078,80,已接洽未签约,,北京
189,,阳光丽景,北京市西城区黄寺大街23号院,"39.9650641473,116.3862029393",北京盛世物业服务有限公司,2012/3/5,2207,5,0,142841,100,已接洽未签约,,北京
190,,当代城市家园,清河安宁庄西路,"42.5468229870,124.1591761252",北京髙之苑物业管理有限公司,2004,2204,4,0,76320,95,已接洽未签约,,北京
191,,中海紫御公馆,东城区永定门西滨路8号院,"39.8731526151,116.3993470093",北京中海物业管理有限公司,2008,2200,4,6,109379,80,已经安装,,北京
192,,凯旋城,北京市朝阳区北苑路,"39.9974923344,116.4195652814",深圳市开元国际物业管理有限公司,2005,2200,4,7,83000,85,已经安装,,北京
193,,壹线国际,朝阳国贸向东2公里，地铁一号线四惠至四惠东站之间,"39.9087565148,116.5038770224",北京亿城物业管理有限公司,2007.4.10,2200,4,0,65500,115,尚未接洽谈判,,北京
194,,海上海花园,马家堡东路,"39.8374172786,116.3892553061",北京铄城物业服务有限公司,2010/5/9,2181,4,0,68861,90,已接洽未签约,,北京
195,,公园1872,朝阳东四环红领巾公园东侧 ,"39.9259693182,116.4975703368",招商局物业,2013.5.10,2180,4,0,95300,65,尚未接洽谈判,,北京
196,,京贸家园,北京市通州区芙蓉路1号,"39.9198900779,116.6898928363",北京市天旭物业管理中心,2000/8/1,2172,4,0,51594,100,已接洽未签约,,北京
197,,保利茉莉雅苑,北京市大兴区兴华大街,"39.7741161643,116.3298128700",保利物业管理（北京）有限公司,2011,2168,4,0,62222,80,已经签约,,北京
198,,首科花园,北京市丰台区太平桥华源三里,"39.8785962032,116.3194397712",北京首科万业物业管理有限公司,2003/7/8,2163,4,0,65697,100,已接洽未签约,,北京
199,,北纬40°,北京市朝阳区来广营,"40.0227216851,116.4642207774",北京达文物业管理有限公司,2008,2161,4,0,79723,105,已接洽未签约,,北京
200,,万科星园,北京市朝阳区仰山路,"40.0287214867,116.4126230214",北京万科物业服务有限公司,2001/6/9,2154,5,0,81656,100,已接洽未签约,,北京
201,,中铁建国际城,北苑东路和清河营南街交汇处西北角,"40.0467766385,116.4411554126",中铁建物业管理有限公司朝阳分公司,2011,2151,5,5,83419,80,已经安装,,北京
202,,太阳星城,朝阳太阳宫东北三环与东北四环之间,"39.9721581595,116.4438653038",北京冠城酒店物业管理有限公司,2005.6.12,2150,5,0,93800,150,尚未接洽谈判,,北京
203,,太阳星城金星园,北京市朝阳区太阳宫乡,"39.9682504417,116.4567310228",北京冠城酒店物业管理有限公司,2005,2147,5,0,96571,110,已接洽未签约,,北京
204,,北京青年城,北京市朝阳区红军营东路8号,"40.0309013017,116.4393694126",北京悦豪物业管理有限公司,2005,2134,5,0,67900,90,已接洽未签约,,北京
205,,波普中心,北京市大兴区大兴区兴华大街,"39.7484804744,116.3311324756",北京中建物业管理有限公司,2008,2134,5,0,67900,90,已接洽未签约,,北京
206,,枣园尚城,北京大兴区枣园巷2号,"39.7550879094,116.3272648800",鼎大物业顾问（天津）有限公司,2009,2126,5,10,43915,95,已经安装,,北京
207,,嘉铭园,北京市朝阳区北苑路86号,"40.0054458185,116.4274868970",北京安民物业管理有限责任公司,2004,2122,5,0,86017,105,已接洽未签约,,北京
208,,花市枣苑,东城东花市大街118号,"39.8959925899,116.4299056238",北京中和枣苑物业管理有限责任公司,2001,2100,5,6,88575,85,已经安装,,北京
209,,天鹅湾,雅成二里,"39.9210864621,116.5216903549",北京德利中天物业服务股份有限公司,2003（北区）2006（南区）,2100,4,0,126238（北区）77881（南区）,110,已接洽未签约,,北京
923,,珠江绿洲家园,北京市朝阳区三间房梆子井村建国路18号,"39.9079414312,116.5610506601",北京珠江世纪物业管理有限公司,2005,2100,3,0,55081,80,已接洽未签约,,北京
210,,美丽西园,北京市海淀区八里庄,"39.9359824175,116.2763756459",北京建工鼎力物业管理有限责任公司,2001/1/1,2090,4,0,72581,67,尚未接洽谈判,,北京
211,,枣园尚城,北京市大兴区枣园尚城,"39.7550879094,116.3272648800",北京天河众兴物业管理有限公司,2010/3/9,2084,4,0,38788,100,已接洽未签约,,北京
212,,郦城,北京市海淀区四季青路8号,"39.9534001925,116.2710913302",北京博安物业服务有限公司,2004,2080,5,0,124381,80,尚未接洽谈判,,北京
213,,华澳中心,北京市海淀区紫竹院路31号,"39.9449836179,116.3062163224",北京中原华夏物业管理有限公司,2002,2053,4,0,77948,70,尚未接洽谈判,,北京
214,,新燕都家园,北京市朝阳区霄云路8号院,"39.9642528432,116.4766593486",广东康景物业服务有限公司,2009,2053,5,0,55081,80,尚未接洽谈判,,北京
215,,紫金新干线,北京市回龙观东侧霍营紫金新干线小区,"40.0800722240,116.3796964293",北京悦豪物业管理有限公司,2018.1.2,2053,5,0,52015,100,尚未接洽谈判,,北京
216,,大成郡,北京市丰台区大成南里3区4区大成郡小区,"39.8891466978,116.2661032014",北京金隅大成物业管理有限公司,2010/5/27,2049,4,0,84838,100,已接洽未签约,,北京
217,,朝阳无限芳菁苑,朝阳路,"39.9179661610,116.5120108559",北京市京工物业管理有限责任公司,2004/6/7,2039,5,0,60586,100,已接洽未签约,,北京
218,,旭辉紫郡,北京市大兴区黄村镇北程庄南路,"39.7600498197,116.3125533447",北京永升物业服务有限公司,2003,2032,5,0,58600,90,尚未接洽谈判,,北京
219,,风林绿洲,北京市朝阳区科学园南里风林绿洲,"40.0003044093,116.3837954305",北京达尔文国际酒店物业管理有限公司,2001,2024,5,0,80712,70,尚未接洽谈判,,北京
220,,万润风景小区,北京市丰台区万泉寺256号院,"39.8571172411,116.3391219266",北京世纪广祥物业管理有限公司,2006/9/6,2016,5,0,61186,90,已接洽未签约,,北京
221,,中海九号公馆,北京市丰台区丰葆路98号,"39.8164898073,116.2956067503",北京中海物业管理有限公司,2010,2000,5,15,80354,120,已经安装,,北京
222,,耀辉国际城,建国路,"39.9071637161,116.4789206042",北京奥伍物业管理有限公司,2008,2000,4,0,70000,90,已接洽未签约,,北京
223,,五路居回迁安置房项目,彰化路18号,"39.9388724175,116.2839656459",北京百思特世纪物业管理有限公司,2014,2000,5,0,60000,95,已接洽未签约,,北京
224,,和泓四季,常青路5号院1-10号楼,"39.9602011487,116.2668020559",北京和泓物业服务有限公司,2015/1/1,2000,4,4,45000,80,已经安装,,北京
225,,泰欣苑,北京市海淀区宝盛里泰欣苑,"40.0355429218,116.3676515517",北京和谐盛世物业管理有限公司,2006/1/1,2000,5,0,108966,130,已接洽未签约,,北京
226,,远洋自然新天地,北京市丰台区马家堡东路106号,"39.8424082786,116.3875343061",浙江华夏物业管理有限公司,2009/,2000,5,0,50000,80,已经安装,,北京
227,,元大都七号,北土城西路7号,"39.9770341539,116.3860647438",左岸韦林思物业管理（北京）有限公司,2000/5/30,2000,3,0,61000,70,尚未接洽谈判,,北京
228,,苹果社区北区（北京二十二院街艺术区）,朝阳区百子湾路32号,"39.8991692070,116.4700113234",北京二十二院街商业管理有限公司,2008/9/30,2000,5,0,67000,60,已接洽未签约,,北京
229,,万国城MOMA,东城区东直门香河园路1号,"39.9477271261,116.4390500738",第一物业服务（北京）有限公司万国城摩码园分公司,2008/10/1,2000,5,0,110000,130,已接洽未签约,,北京
230,,香雪兰溪,北京市通州区马驹桥,"39.7431732672,116.5374442754",第一太平融科物业管理有限公司,2010/9/1,2000,5,0,33000,89,尚未接洽谈判,,北京
231,,紫薇天悦,朝阳区亚运村小营路与小营北路交叉口东北角,"39.9998867767,116.4265539681",华凯金园物业,2008/9/1,2000,4,0,88000,55,已接洽未签约,,北京
232,,中海城紫鑫阁,北京市朝阳区成寿寺路134号院,"39.8450599587,116.4475272772",中海物业,2000/9/1,2000,4,0,52000,82,已经安装,,北京
233,,奥林PARK国际公寓,朝阳区林翠西里43号,"40.0168517817,116.3693576772",北京城市绿洲物业,2004/9/1,2000,4,0,110000,180,尚未接洽谈判,,北京
234,,碧森里,田村旱河路阜石路交叉口,"39.9333497160,116.2504239647",碧森里业委会,2004/9/1,2000,4,0,66000,80,已接洽未签约,,北京
235,,永达逸家,田村旱河路阜石路交叉口,"39.9281497160,116.2545539647",北京山水百年物业,2001/9/1,2000,5,0,54000,120,已接洽未签约,,北京
236,,远大园四区,远大南街和远大中路交汇处东南,"39.9534667636,116.2864403047",四季嘉诚物业服务集团北京海清物业管理有限公司,2000/9/1,2000,4,0,100000,100,已接洽未签约,,北京
237,,7克拉,马家堡路121号,"39.8393172786,116.3852853061",正兴中和7克拉项目部,2012/10/1,2000,5,0,53000,50,已接洽未签约,,北京
238,,蓝堡国际中心,西大望路3号,"39.9118337161,116.4775206042",国贸酒店物业,2004/10/1,2000,5,0,9000,120,已接洽未签约,,北京
239,,旭辉奥都,朝阳立水桥北苑路（立水桥）东南岸,"40.0455351210,116.4155776958",上海永升物业,2009/10/1,2000,5,0,40000,80,已接洽未签约,,北京
240,,华馨公寓,朝阳区慧忠北里409号,"40.0040032551,116.4020316526",华民物业,199910/1,2000,5,0,74000,150,尚未接洽谈判,,北京
241,,嘉润花园,望京广顺路南大街19号,"39.9859813321,116.4786903086",北京杏林物业管理有限公司,2001/10/1,2000,5,0,6000,110,已接洽未签约,,北京
242,,通广家园,怡乐园一区120号楼,"39.8907677688,116.6290539115",北京天鸿宝地物业公司,2008/10/1,2000,5,0,52000,60,已接洽未签约,,北京
243,,蓝靛厂翠叠园,北京市海淀区远大路往东长春桥往北300米,"39.9629154138,116.2855480647",北京世纪城物业管理有限公司,2006/10/1,2000,5,0,90000,150,已接洽未签约,,北京
244,,蓝靛厂晴波园,北京市海淀区蓝靛厂晴波园5号楼,"39.9629301445,116.2886519424",北京世纪城物业管理有限公司,2002/10/1,2000,5,0,90000,120,已接洽未签约,,北京
245,,上京新航线,朝阳望京广顺北大街叶青大厦向西50米,"40.0101933003,116.4649946772",北京瑞辰物业管理有限公司,2007.10.2,2000,4,0,94000,130,尚未接洽谈判,,北京
246,,新纪家园小区,北京市朝阳区太阳宫,"39.9737049662,116.4500441205",北京新纪家园物业管理有限责任公司,2006/24,1984,4,0,76506,100,已接洽未签约,,北京
