序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
672,,华林居,洛溪南浦东端三枝香水道和大石水道交汇处,"113.309356,23.038755",粤海物业管理有限公司 ,2005,770,3,,35000,60-80,待进一步洽谈,,广州
673,,康城居,沿沙东路63号,"113.309356,23.038755",粤海物业管理有限公司 ,2001/2/19,810,3,,35000,60-80,待进一步洽谈,,广州
674,,星海洲,丽彦楼32铺,"113.309356,23.038755",粤海物业管理有限公司 ,2010/9/19,1043,3,,35000,60-80,待进一步洽谈,,广州
675,,左岸,丽江花园,"113.309356,23.038755",粤海物业管理有限公司 ,2011/2/19,1480,5,,35000,60-80,待进一步洽谈,,广州
676,,丽茹楼,新河路4号,"113.309308,23.037682",粤海物业管理有限公司 ,1999/5/11,529,2,,35000,60-80,待进一步洽谈,,广州
677,,丽岛翠堤,大石镇南浦岛,"113.309308,23.037682",粤海物业管理有限公司 ,2008/7/30,538,2,,35000,60-80,待进一步洽谈,,广州
678,,丽茵楼,新风街b21,"113.309308,23.037682",粤海物业管理有限公司 ,1997/3/11,711,2,,35000,60-80,待进一步洽谈,,广州
679,,魔方公寓（南箕路店）,南箕路188号,113.269024;23.069391,魔方（广州）公寓管理有限公司,2012/7/1,250,1,,35000,55-116m2,待洽谈,,广州
680,,魔方公寓（青年路店）,志诚大道301号,113.526421;23.062651,魔方（广州）公寓管理有限公司,2016/3/1,200,1,,35000,80-103m2,待洽谈,,广州
681,,高教花园,广东省广州市海珠区新港东路,113.339249;23.096675,广州长建物业管理有限公司,2000/1/1,450,1,,35000,67-95m2,待洽谈,,广州
682,,金沙雅筑,广州市白云区浔峰山东路与悦峰三街交汇处,"113.197404,23.159371",广州越秀物业发展有限公司 ,2012,1000,3,2,35000,80m2,已入柜,,广州
683,,岭南山畔,广州萝岗区开创大道与科翔路交汇处,113.451113;23.177589,广州越秀物业发展有限公司 ,2015,1400,4,6,35000,130m2,已入柜,,广州
684,,海城花苑,广州市海珠区滨江东海印桥南东晓路海城花苑,113.285146;23.10633,广州悦华物业管理有限公司,1995/1/1,1500,5,,35000,87-121m2,待洽谈,,广州
685,,富力伯爵山,新港大道金业小学西侧富力伯爵山,"113.590296,22.764402",广州天力物业发展有限公司,2014/10/1,1600,5,,35000,80-100,待进一步洽谈,,广州
686,,滨江绿园,滨江绿园广州市番禺区大石街道大石朝阳东路178号,"113.330764,23.031775",广州市长建物业管理有限公司,2004/1/1,965,3,,35000,70-90,待洽谈,,广州
687,,富庭华园,广州市番禺区大石大涌路（天和百货对面）,"113.313764,23.023419",广州市长建物业管理有限公司,1845-06-01,800,3,,35000,70-90,待洽谈,,广州
688,,海富花园,海珠区江燕路20号,"113.277714,23.083843",广州市粤良物业有限公司 ,2007,700,2,4,35000,75m2,已入柜,,广州
689,,万科府前花园,南沙区凤凰大道西侧万科府前花园,"113.521729,22.795806",广州市万科物业服务有限公司,2008/1/1,2252,8,,35000,70-90,待进一步洽谈，已扫盘,,广州
690,,万科南方公园,广州市番禺区南沙黄阁大道南大山乸公园旁万科南方公园,"113.499959,22.808018",广州市万科物业服务有限公司,2014/9/1,2700,9,,35000,70-90,待进一步洽谈，已扫盘,,广州
691,,万科金色城品苑,广州市番禺市桥南德贤路818号万科金色城品苑,"113.357231,22.912716",广州市万科物业服务有限公司,2010/11/1,964,3,,35000,70-90,待进一步洽谈，已扫盘,,广州
692,,万科欧泊,广州市番禺区兴南大道368号,"113.354343,23.011705",广州市万科物业服务有限公司,2014/1/1,1558,5,,35000,70-90,待进一步洽谈，已扫盘,,广州
693,,万科欧泊二期,兴南大道368号万科欧泊二期,"113.353689,22.011080",广州市万科物业服务有限公司,2016/1/1,978,3,,35000,70-90,待进一步洽谈，已扫盘,,广州
694,,依云小镇,广东省广州市白云区集贤路98号,113.300544;23.230144,广州市时代邻里邦网络科技有限公司,2006,365,1,2,35000,187m2,已入柜,,广州
695,,时代外滩,番禺区沙溪大道400号,"113.34808,23.032448",广州市时代邻里邦网络科技有限公司,2013/1/1,1034,3,,35000,70-90,已入柜,,广州
696,,君华香柏华府,龙岐路500号,"113.365122,22.911198",广州市君华物业服务有限公司,2015/8/12,890,3,,35000,70-90,待进一步洽谈，已扫盘,,广州
697,,君华香柏御府,德贤路600号,"113.362706,22.920704",广州市君华物业服务有限公司,2015/7/15,2010,7,,35000,70-90,待进一步洽谈，已扫盘,,广州
698,,广厦居,黄埔大道中239号,113.370192;23.121453,广州市建筑集团物业管理有限公司,1998/1/1,280,1,,35000,55-116m2,待洽谈,,广州
699,,嘉银华庭,紫丹大街59号,113.269628;23.097403,广州市汇怡物业管理有限公司,1997/1/1,360,1,,35000,56-88m2,待洽谈,,广州
700,,桐福公寓,同福中路伍家祠7号之一,113.263618;23.104227,广州市恒鼎物业管理有限公司,2016/7/1,300,1,,35000,55-116m2,待洽谈,,广州
701,,广州救捞局三围宿舍,南洲路1457-1467号,113.360969;23.052885,广州利轩通信息科技有限公司,1999/12/1,156,1,,35000,77-131m2,待洽谈,,广州
702,,技术官员村,亚运大道,"113.490063,22.951173",广州利合物业管理有限公司,2017/3/6,680,4,4,35000,90-150,待入柜,,广州
703,,运动员村,兴亚路34号,"113.480688,22.947893",广州利合物业管理有限公司,2017/3/6,3598,33,33,35000,80-100,待入柜,,广州
704,,亚运城天誉,石楼镇兴岭路,"113.486666,22.950641",广州利合物业管理有限公司,2014/1/1,3692,10,10,35000,80-100,待入柜,,广州
705,,媒体村,兴亚二路2号,"113.47468,22.943356",广州利合物业管理有限公司,2017/3/6,3800,18,18,35000,80-100,待入柜,,广州
706,,达道路18号之一小区,达道路18号之一小区,113.308628;23.126962,广州军区政治部机关营院食堂管理办公室,2003/1/1,300,1,,35000,63-125m2,待洽谈,,广州
707,,宝岗大厦,宝岗路251号,113.262068;23.097762,广州晋庭物业管理有限公司,1999/1/1,430,1,,35000,75-101m2,待洽谈,,广州
708,,方圆大学时光园,广州番禺区大学城中七路66号大学时光园,"113.412328,23.045344",广州方圆现代生活服务股份有限公司,2010/1/1,1700,6,,35000,70-90,待进一步洽谈，已扫盘,,广州
709,,方圆番禺云山诗意,番禺区大龙街富怡路罗家村段23号,"113.297331,23.225672",广州方圆现代生活服务股份有限公司,2010/1/1,1000,3,,35000,70-90,待进一步洽谈，已扫盘,,广州
710,,祈福新村天湖居,番禺区市广路祈福新村天湖居,"113.341656,22.963767",广州番禺祈福物业管理有限公司,2012/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
711,,祈福新村AB区服务中心,番禺区市广路祈福新村AB区服务中心,"113.337021,22.967245",广州番禺祈福物业管理有限公司,1998/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
712,,祈福新村倚湖A座,番禺区市广路祈福新村倚湖A座,"113.333759,22.959026",广州番禺祈福物业管理有限公司,2009/4/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
713,,祈福新村倚湖9座,番禺区市广路祈福新村祈福新村倚湖9座,"113.333759,22.959026",广州番禺祈福物业管理有限公司,2009/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
714,,祈福新村千色园翠怡居,番禺区市广路祈福新村千色园翠怡居正门,"113.328781,22.971512",广州番禺祈福物业管理有限公司,1995/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
715,,祈福新村千色园绿怡居,番禺区市广路祈福新村千色园绿怡居,"113.328781,22.971512",广州番禺祈福物业管理有限公司,1995/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
716,,祈福新村活力花园13栋,番禺区市广路祈福新村活力花园13栋,"113.328266,22.973409",广州番禺祈福物业管理有限公司,2005/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
717,,祈福新村青怡居,番禺区市广路祈福新村青怡居,"113.324318,22.968667",广州番禺祈福物业管理有限公司,1996/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
718,,祈福新村晓峰园,番禺区市广路祈福新村晓峰园,"113.321915,22.957919",广州番禺祈福物业管理有限公司,2003/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
719,,祈福新村康怡雅园,番禺区市广路祈福新村康怡雅园,"113.321743,22.962187",广州番禺祈福物业管理有限公司,1995/1/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
720,,祈福新村海晴居,市广路祈福新村海晴居,"113.321228,22.965032",广州番禺祈福物业管理有限公司,1995/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
721,,祈福新村晋福楼,青怡南路1号祈福新村晋福楼,"113.320026,22.966612",广州番禺祈福物业管理有限公司,1995/1/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
722,,祈福新村月明轩,番禺区市广路祈福新村月明轩,"113.318653,22.959658",广州番禺祈福物业管理有限公司,1999/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
723,,祈福新村迎风阁,番禺市广路与金山大道交汇处祈福新村迎风阁,"113.317966,22.963609",广州番禺祈福物业管理有限公司,1996/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
724,,祈福新村倚云居,番禺区市广路祈福新村倚云居,"113.316422,22.961396",广州番禺祈福物业管理有限公司,1996/3/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
725,,祈福新村半山区山泉居,广路祈福新村半山区山泉居,"113.315392,22.963925",广州番禺祈福物业管理有限公司,1995/2/1,40000,133,,35000,60-80,待进一步洽谈，已扫盘,,广州
726,,康裕北苑西区,康乐路217号,113.360223;22.952416,广州番禺美安物业管理有限公司,2004/1/1,622,2,,35000,75-100m2,待洽谈,,广州
727,,广地花园, 迎宾大道塘西路段,"113.344445,23.024741",广州东华物业管理有限公司,1997/1/1,1480,5,,35000,60-80,待洽谈,,广州
728,,丽水湾,大石镇宾至路,"113.320884,23.034586",广州东华物业管理有限公司,2002/1/1,1200,4,,35000,60-80,待洽谈,,广州
729,,锦绣生态园,钟村骏业路,"113.312722,22.974017",广州东华物业管理有限公司,2002/1/1,2300,8,,35000,60-80,待洽谈,,广州
730,,如意花园,洛溪新城洛溪路如意中街,"113.301708,23.040253",广州东华物业管理有限公司,1993/1/1,358,1,,35000,60-80,待洽谈,,广州
731,,吉祥北园, 洛溪新城吉祥北街（中国农业银行对面直入）,"113.306369,23.050092",广州东华物业管理有限公司,1999/1/1,400,1,,35000,60-80,待洽谈,,广州
732,,雅澜苑,洛溪新城洛溪路,"113.298247,23.040816",广州东华物业管理有限公司,1999/1/1,300,1,,35000,100-150,待洽谈,,广州
733,,海天花园,洛溪新城北园西路,"113.301566,23.050133",广州东华物业管理有限公司,1999/1/1,400,1,,35000,60-80,待洽谈,,广州
734,,彩虹花园,北环路彩虹花园东区,"113.298719,23.045789",广州东华物业管理有限公司,2001/3/1,800,3,,35000,60-80,待洽谈,,广州
735,,御园,广州市番禺区市桥镇南区南华路168号御园,113.360821;22.9252306,广州城洲房产租赁有限公司,2013/1/1,1500,5,,35000,53-88m2,待洽谈,,广州
736,,星汇文翰,大学城中横四路110号,"113.384583,23.062113",广州城建开发物业管理有限公司,2009/3/1,600,2,,35000,60-80,已入柜,,广州
737,,番禺南沙奥园,南沙经济技术开发区珠江东路269号,"113.596162,22.768197",广州奥园物业服务有限公司,2014/4/1,2100,7,,35000,70-90,待进一步洽谈，已扫盘,,广州
738,,奥园香雪公馆,开创大道1950号,"113.497770,23.174700",广州奥园物业服务有限公司,2015/5/1,768,3,,35000,70-90,待进一步洽谈，已扫盘,,广州
739,,倚莲半岛,石楼镇大岭龙漖公路,"113.491790,22.994260",广州奥园物业服务有限公司,2016/8/1,640,2,,35000,70-90,待进一步洽谈，已扫盘,,广州
740,,奥园养生广场,桥南街德信路,"113.368929,22.912411",广州奥园物业服务有限公司,2016/6/9,600,2,,35000,70-90,待进一步洽谈，已扫盘,,广州
741,,番禺奥林匹克花园,番禺沙湾镇市良路9号番禺奥林匹克花园（群众综合服务中心）,"113.366032,22.921401",广州奥园物业服务有限公司,2002/3/1,3150,11,,35000,70-90,待进一步洽谈，已扫盘,,广州
742,,温馨里花园,市桥市广路2号,"113.355649,22.958755",广州奥园物业服务有限公司,2016/4/1,400,1,,35000,70-90,待进一步洽谈，已扫盘,,广州
743,,奥园城市天地,广州市番禺区新光快速与汉溪大道交汇处,"113.333105,22.995333",广州奥园物业服务有限公司,2014/10/1,300,1,,35000,70-90,待进一步洽谈，已扫盘,,广州
744,,晓燕湾,广东省广州市海珠区江燕路晓燕街8号,113.277639;23.079811,广州安能物业管理有限公司,2001/1/1,1300,4,,35000,69-99m2,待洽谈,,广州
745,,德盛苑,敦和路98号德盛苑,113.326396;23.092742,广东省粤安物业管理有限公司,2001/1/1,358,1,,35000,66-101m2,待洽谈,,广州
746,,华南新城江山帝景,兴南大道163号,"113.355649,23.025727",广东康景物业服务有限公司 ,2009/1/1,425,1,,35000,70-90,待进一步洽谈,,广州
747,,江山颐景,南村镇南大路168号,"113.370409,23.020825",广东康景物业服务有限公司 ,2015/8/20,450,2,,35000,70-90,待进一步洽谈,,广州
748,,华南新城北区,兴南大道163号,"113.350277,23.025514",广东康景物业服务有限公司 ,2004/1/1,1050,4,,35000,70-90,待进一步洽谈,,广州
749,,华南新城南区,兴南大道163号,"113.349938,23.022147",广东康景物业服务有限公司 ,2004/11/1,4881,16,,35000,70-90,待进一步洽谈,,广州
750,,和安大厦,永翠路翠和街3-7号,113.285701;23.066454,广东厚园物业管理有限公司,2000/8/1,400,1,,35000,46-95m2,待洽谈,,广州
751,,万华花园,海珠盈丰路106号万华花园二期二悦廊居,113.298912;23.073731,广东冠雄物业管理有限公司,1999/4/1,400,1,,35000,75-126m2,待洽谈,,广州
752,,华南碧桂园,大石镇迎宾路559-567号,"113.363992,23.003394",广东碧桂园物业服务有限公司华碧分公司,2000/1/1,9000,30,,35000,100-150,待进一步洽谈,,广州
753,,保利亚奥花园,广东省广州市番禺区黄山路45号,"113.490426,22.968093",广州保利城物业管理有限公司,2010/1/1,1070,4,,35000,70-90,待进一步洽谈,,广州
754,,保利香逸花园,广东省广州市番禺区桥南街南城路536号,"113.36071,22.912316",广州保利城物业管理有限公司,2013/6/1,475,2,,35000,70-90,待进一步洽谈,,广州
755,,保利大都汇,汉溪大道与新光快速交汇处,"113.334489,22.994813",广州保利城物业管理有限公司,2017/2/15,1200,4,,35000,70-90,待进一步洽谈,,广州
756,,南国奥林匹克花园,迎宾大道汉溪街南国奥林匹克花园,"113.321206,22.985582", 广东中奥物业管理有限公司广州分公司,2001/1/1,6000,20,,35000,70-90,待洽谈,,广州
757,,奥林匹克花园,如意路16号街道奥林匹克花园,"113.306122,23.047196", 广东中奥物业管理有限公司广州分公司,2002/1/1,3600,12,,35000,70-90,待洽谈,,广州
758,,星河湾一号园,沙溪大道480号,113.359537;23.03802,广州市星河湾物业管理服务有限公司南村分公司,2013/1/1,500,2,,34000,100-156m2,待进一步洽谈,,广州
759,,东怡园,兴泰路35号东怡园,113.378563;22.936895,广州市润航物业管理有限公司,2003/3/1,350,1,,34000,75-103m2,待洽谈,,广州
760,,市桥兴业花园,桥街东兴路39号兴业花园,113.380108;22.932785,广州市润航物业管理有限公司,2003/2/1,420,1,,34000,73-106m2,待洽谈,,广州
761,,东明园,市桥镇兴泰路兴盛大街东明园,113.380108;22.935788,广州市润航物业管理有限公司,2000/2/1,300,1,,34000,75-116m2,待洽谈,,广州
762,,华侨城（3号门）,市桥镇西丽路228号华侨城（3号门）,113.351955;22.937053,广州市润航物业管理有限公司,1996/3/1,3722,12,,34000,59-99m2,待洽谈,,广州
763,,德丰园,德兴路419号德丰园,113.377361;22.932785,广州市润航物业管理有限公司,1995/4/1,500,2,,34000,67-90m2,待洽谈,,广州
764,,领汇,广州市天河区中山大道中盈溪路菁晖街4号,"113.188053,23.420791",广州市宁骏物业管理有限公司,2008/1/1,276,1,,34000,50-90,合同走流程 ,,广州
765,,海悦大厦海怡阁,福场路52号海悦大厦海怡阁,113.267456;23.112919,广州市名策物业管理有限公司海珠分公司,1995/1/1,468,1,,34000,66-106m2,待洽谈,,广州
766,,香缤豪庭,福贤路303号,113.357449;22.927069,广州市美庭物业管理有限公司,2012/1/1,368,1,,34000,65-93m2,待洽谈,,广州
767,,柏丽花园,广州市番禺区番禺广场东路33号 柏丽花园,113.385192;22.9270250,广州市美倡物业管理有限公司,2011/1/1,350,1,,34000,80-100m2,待洽谈,,广州
768,,华茵明苑,广州市番禺市桥德兴北路397号 华茵明苑 ,113.375577;22.9444471,广州市美倡物业管理有限公司,2008/1/1,400,1,,34000,67-89m2,待洽谈,,广州
769,,上轩小区,广东省广州市番禺区市桥街富都城捷进中路3号上轩小区,113.368357;22.9507898,广州市美倡物业管理有限公司,2006/1/1,200,1,,34000,55-77m2,待洽谈,,广州
770,,金海岸花园,番禺市桥水道金海岸花园二期三区,113.406029;22.934049,广州市汇挚物业管理有限公司,2015/6/1,300,1,,34000,77-112m2,待洽谈,,广州
771,,华发明苑,广州市番禺区市桥西城路303号 华发明苑 ,113.351489;22.9306028,广州市华众物业管理有限公司,2007/1/1,335,1,,34000,70-102m2,待洽谈,,广州
772,,富图花园,广州市番禺区市桥镇西环路260号 江南富图花园 ,113.352673;22.9521264,广州市华众物业管理有限公司,2005/1/1,350,1,,34000,65-93m2,待洽谈,,广州
773,,丽景阁,广州市番禺区市桥街禺山大道26号丽景阁,113.362841;22.9404902,广州市华众物业管理有限公司,2002/1/1,156,1,,34000,65-93m2,待洽谈,,广州
774,,富都华苑,广州市番禺番禺区市桥镇捷进中路 富都华苑 ,113.365658;22.9525708,广州市华众物业管理有限公司,1996/1/1,350,1,,34000,56-99m2,待洽谈,,广州
775,,尚贤坊,三桂路82号,113.332363;22.895788,广州市华俊物业管理有限公司,2010/1/1,300,1,,34000,56-99m2,待洽谈,,广州
776,,华荟南景园,华荟南景园番禺区桥南街华荟路59号,113.378801;22.932535,广州市华俊物业管理有限公司,2009/1/1,1480,5,,34000,66-79m2,待洽谈,,广州
777,,金悦大厦,市桥街禺山大道91号,113.368618;22.945382,广州番禺美安物业管理有限公司 ,2000/1/1,250,1,,34000,73-121m2,待洽谈,,广州
778,,康裕北苑东区,康乐路丹桂园大街一巷14号,113.361324;22.952803,广州番禺美安物业管理有限公司,2004/1/1,520,2,,34000,69-102m2,待洽谈,,广州
779,,海伦堡创意园,广州市番禺区市桥禺山西路329号海伦堡创意园,113.340966;22.9378015,广州城洲房产租赁有限公司,2014/7/1,600,2,,34000,77-91m2,待洽谈,,广州
780,,顺景苑,番禺区钟村毓秀路顺景苑,113.370535;23.133448,广州城洲房产租赁有限公司,2012/1/1,800,3,,34000,65-120m2,待洽谈,,广州
781,,怡乐园,番禺区钟村社学路怡乐园,113.362405;22.945824,广州城洲房产租赁有限公司,2012/1/1,400,1,,34000,76-126m2,待洽谈,,广州
782,,长江数码花园,番禺区钟村骏业北路4号长江数码花园,113.306336;22.972478,广州城洲房产租赁有限公司,2012/1/1,800,3,,34000,70-120m2,待洽谈,,广州
783,,华景新城小区,广州市番禺区桥南街南华路62号华景新城小区,113.366030;22.9253736,广州城洲房产租赁有限公司,2011/1/1,2000,7,,34000,65-93m2,待洽谈,,广州
784,,南天名苑,洛浦街洛溪环岛北路8号,113.283612;23.051953,港联物业（广州）有限公司,2015/12/15,400,1,,34000,60-106m2,待进一步洽谈,,广州
785,,东怡新区东景园,广州市番禺区东豪路31东怡新区东景园,113.392124;22.938318,东怡新区物业管理有限公司,2005/3/1,672,2,,34000,63-99m2,待洽谈,,广州
786,,东怡新区东信园,番禺石碁镇清河东路南侧东怡新区东信园,113.392631;22.931563,东怡新区物业管理有限公司,2002/3/1,1500,5,,34000,55-88m2,待洽谈,,广州
787,,可逸江畔,广州市番禺区市桥街南城路,"113.363001,22.904547",广州越秀物业发展有限公司 ,2014,1908,6,6,33000,107m2,已入柜,,广州
788,,绿地滨江汇,石岗路19号绿地滨江汇,113.273194;23.065015,上海绿地物业服务有限公司广州分公司,2015/8/15,1500,5,,32000,75-126m2,待进一步洽谈,,广州
789,,魔方公寓江泰路地铁站,海珠区南泰路611号,113.275363;23.085747,魔方（广州）公寓管理有限公司,2016/4/1,220,1,,32000,65-136m2,待洽谈,,广州
790,,索丽苑,聚德南路48号,113.328460;23.081560,广州市索丽苑物业管理有限公司,2017/5/16,400,1,,32000,55-98m2,待洽谈,,广州
791,,万丰花园,前进路54号,113.281451;23.107784,广州市三桥物业管理有限公司,1999/1/1,346,1,,32000,75-126m2,待洽谈,,广州
792,,北城白云花园,番禺市桥街捷进中路6号北城白云花园,113.367577;22.954916,广州市润航物业管理有限公司,2002/3/1,650,2,,32000,70-100m2,待洽谈,,广州
793,,黄沙岛花园,广州市番禺区市桥西区六街黄沙岛花园 ,113.381441;22.9254850,广州市美倡物业管理有限公司,2011/1/1,420,1,,32000,63-86m2,待洽谈,,广州
794,,汇龙居,赤岗东路271～277号汇龙居,113.330285;23.089752,广州市金沓物业管理有限公司,2001/7/13,157,1,,32000,70-120m2,待洽谈,,广州
795,,西华社综合楼,荔福路华锦街35号,113.266002;23.091385,广州市富景物业管理有限公司,2000/1/1,160,1,,32000,65-90m2,待洽谈,,广州
796,,花季华庭,赤岗江海大道紫菀一路60号,113.331193;23.086588,广州莱佛士物业服务有限公司中新分公司,2015/4/16,300,1,,32000,88-120m2,待洽谈,,广州
797,,紫龙大街12号大院,江南西路紫龙大街12号,113.272707;23.096913,广州市金鸣物业管理有限公司,1995/3/10,600,2,,32000,60-85m2,待洽谈,,广州
798,,穗南大厦,江南东路53号,113.276515;23.097405,广州华侨物业发展有限公司,2006/7/1,470,1,,32000,45-70m2,待洽谈,,广州
799,,鸿运花园,新港中路赤岗西路二街十五号首层,113.324279;23.095239,广州鸿昌物业公司,2010/1/1,800,2,,32000,66-98m2,待洽谈,,广州
800,,荣庆大厦,广州市越秀区东华西路三角市东侧荣庆大厦,113.279485;23.1218536,广州东华物业管理有限公司,1999/1/1,410,1,,32000,96-220m2,待洽谈,,广州
801,,锦绣花园北区,广州市番禺区钟村骏业路4-6,113.30949;22.971755,广州城洲房产租赁有限公司,2012/1/1,600,2,,32000,78-110m2,待洽谈,,广州
802,,海洲花园,南洲路119号海洲花园,113.338922;23.054323,广东宏德科技物业管理有限公司,2009/8/1,1400,4,,32000,66-106m2,待洽谈,,广州
803,,大家庭花园,新港东路庭园路,113.375258;23.102423,广东大家庭物业管理有限公司,2003/1/1,580,1,,32000,87-121m2,待洽谈,,广州
804,,广东博雅学院宿舍,新凤凰十六行20号,113.300271;23.104519,广东博雅学院,2008/5/1,260,1,,32000,87-121m2,待洽谈,,广州
805,,保利林语山庄,广州市萝岗区开创大道北与广汕路交界处林语路1号,113.454698;23.18308,广州保利城物业管理有限公司,2008/1/1,1600,5,,32000,80-92m2,待进一步洽谈,,广州
806,,魔方公寓岗贝路店,岗贝路2号D栋,113.249153;23.177615,魔方（广州）公寓管理有限公司,2015/11/28,220,1,,31000,75-90m2,待洽谈,,广州
807,,财富大厦,广州市荔湾区增槎路10号,113.242236;23.151411,广州越秀物业发展有限公司 ,2007,300,1,,31000,59-235m2,已入柜,,广州
808,,东方花园,市桥东德兴路 东方花园二期,113.378906;22.937053,广州市润航物业管理有限公司,2001/1/1,600,2,,31000,56-101m2,待洽谈,,广州
809,,东翠园, 广州市番禺区东兴路260东翠园,113.383757;22.9283890,广州市华众物业管理有限公司,1999/1/1,600,2,,31000,67-88m2,待洽谈,,广州
810,,越秀岭南林语,萝岗永顺大道长岭路段南侧,"113.50255,23.212164",广州城建开发物业管理有限公司,2015/11/20,2838,9,,31000,74-92m2,已入柜,,广州
811,,中海誉品,开创大道与永和大道交汇处,113.530667;23.159626,中海物业管理有限公司,2015/8/1,3600,12,,30000,80-123m2,待进一步洽谈，已扫盘,,广州
812,,怡康苑,广州市荔湾区花地大道中,"113.297331,23.225672",怡康物业管理公司,2010/1/1,1200,4,,30000,60-90,待洽谈,,广州
813,,龙归城,龙兴西路龙归城,"113.319956,23.275772",深圳市鑫梓润物业管理股份有限公司广州分公司,2013/7/1,6500,22,,30000,60-80,待洽谈,,广州
814,,花地河湾,花地大道南188号,"113.227857,23.058674",深圳市华盛置信物业发展有限公司广州分公司,2011/3/10,350,1,,30000,60-90,待洽谈,,广州
815,,大塘小区,聚德北路1-15号,113.326631;23.085889,深圳市滨海物业管理有限公司海珠分公司,2015/9/1,1200,4,,30000,87-121m2,待洽谈,,广州
816,,瑞安公寓,广东省广州市荔湾区芳村大道西,"113.297331,23.225672",瑞安物业,2010/1/1,600,2,,30000,60-90,待洽谈,,广州
817,,瑞安花园,广东省广州市荔湾区芳村大道西,"113.297331,23.225672",瑞安物业,2010/1/1,1500,5,,30000,60-90,待洽谈,,广州
818,,逸品花园,石榴岗路13号大院逸品花园（南方医科大学中西医结合医院内）,113.336302;23.089027,南方医科大学中西医结合医院,2015/1/1,289,1,,30000,85m2,待洽谈,,广州
819,,魔方公寓三元里店,三元里大道1234号魔方公寓,113.263623;23.190346,魔方（广州）公寓管理有限公司,2015/2/25,280,1,,30000,77-90m2,待洽谈,,广州
820,,魔方公寓黄沙店,黄沙大道56号魔方公寓,"113.233891,23.114209",魔方（广州）公寓管理有限公司,2014/1/1,110,0,,30000,60-90,待洽谈,,广州
821,,魔方公寓滘口地铁,芳村大道西623号,"113.201692,23.110947",魔方（广州）公寓管理有限公司,2016/7/1,280,1,,30000,60-90,待洽谈,,广州
822,,流溪御景,从化神岗文峰塔公园,"113.563999,23.523684",广州珠光物业管理有限公司,2015/1/1,8000,27,,30000,80-100,待洽谈,,广州
823,,可逸阳光,广州市桥南德信路福愉路交汇,113.372798;22.910476,广州越秀物业发展有限公司 ,2014,800,2,4,30000,83m2,已入柜,,广州
824,,星汇文瀚,番禺区大学城北地铁A出口,113.384583;23.062113,广州越秀物业发展有限公司 ,2012,1000,3,5,30000,83m2,已入柜,,广州
825,,客技站,广园西路向阳西街客技站小区,113.255726;23.162357,广州羊城铁路物业管理有限公司,2000/4/26,500,1,,30000,56-75m2,待洽谈,,广州
826,,富力东堤湾,中山一路金羊三街2-14号,113.309174;23.125723,广州天力物业发展有限公司,2005,1592,5,,30000,75-101m2,待进一步洽谈,,广州
827,,富力唐宁花园,西湾路唐宁北一街1号至15号,"113.242268,23.153314",广州天力物业发展有限公司,2013/12/1,450,2,,30000,60-90,待进一步洽谈,,广州
828,,富和花园,同和中路富和街2号,113.327938;23.194529,广州市至诚物业管理有限公司,2000/1/1,800,2,,30000,87-121m2,待洽谈,,广州
829,,芳村花园,广州市荔湾区东漖阶段芳村花园社区,"113.223467,23.077194",广州市怡康物业管理有限公司,2009/1/1,1500,5,,30000,60-90,待洽谈,,广州
830,,鸿富大厦,广东省广州市海珠区前进路君雅街33号,113.281083;23.107052,广州市馨成物业管理有限公司,2004/5/1,300,1,,30000,66-106m2,待洽谈,,广州
831,,金花菜篮子市场,广东省广州市荔湾区金花金花苑附近金花菜篮子市场门口旁边,"113.250004,23.127474",广州市新悦物业管理有限公司综合服务分公司,1999/1/1,1021,3,,30000,60-90,待洽谈,,广州
832,,紫贵坊,广东省广州市荔湾区卢荻街紫贵坊20号之一,"113.249437,23.12724",广州市新悦物业管理有限公司综合服务分公司,2001/1/1,789,3,,30000,60-90,待洽谈,,广州
833,,荔康大厦,广东省广州市荔湾区康王北路976号荔康大厦,"113.247755,23.1283015",广州市新悦物业管理有限公司综合服务分公司,2013/1/1,479,2,,30000,60-90,待洽谈,,广州
