序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
149,,中康生活区,广东省深圳市福田区梅林路,"113.942688,22.505098",荷兰罗伯特物业管理有限公司,2004.3.6,496,1,0,92628,102,尚未接洽谈判,,深圳
150,,艺丰苑,广东省深圳市福田区梅林中康路,"113.895109,22.560999",深圳市宏业物业管理有限公司,2007.3.8,1147,4,0,92454,125,尚未接洽谈判,,深圳
151,,福贸花园,广东省深圳市福田区中康路北,"114.113678,22.540875",中海物业管理(深圳)有限公司,2017.3.20,2000,6,0,92437,82,已接洽，未签约,等待物业方审批流程,深圳
152,,南光城市花园,广东省深圳市南山区南山大道与海德二道交汇处,"113.930904,22.503549",招商祥融物业管理有限公司,2005.10.13,448,1,0,92370,62,尚未接洽谈判,,深圳
153,,华景园御庭轩,广东省深圳市罗湖区华景园御庭轩莲塘国威路东,"113.915975,22.516807",深圳市广豪物业管理有限公司,2011.8.9,428,1,0,92070,77,已接洽，未签约,找不到合适点位,深圳
154,,深堪大厦,广东省深圳市福田区上步路与红荔路交汇处,"113.942805,22.503959",招商局物业管理公司,2009.12.6,748,2,0,91887,121,已接洽，未签约,等待物业方审批流程,深圳
155,,深堪大院,广东省深圳市福田区上步路深勘大厦后面,"114.096066,22.550791",深圳桑达物业管理有限公司,2001.10.9,437,1,0,91866,108,已接洽，未签约,物业不同意,深圳
156,,富强花园,广东省深圳市福田区彩田南路,"113.914243,22.598844",深圳招商华侨城物业管理有限公司,2015.3.9,276,1,0,91850,62,尚未接洽谈判,,深圳
157,,南园新村,广东省深圳市福田区爱华路,"114.039557,22.538213",深圳天安物业管理有限公司,2008.3.21,554,2,0,91781,93,已接洽，未签约,等待物业方审批流程,深圳
158,,福安阁小区,广东省深圳市福田区彩田南路,"113.942166,22.513744",卓越物业管理公司,2001.8.6,798,2,0,91627,72,已接洽，未签约,等待物业方审批流程,深圳
159,,裕亨花园,广东省深圳市福田裕亨路38号,"114.022944,22.568582",深圳市万泽物业管理有限公司,2014.1.18,524,1,0,91461,85,已接洽，未签约,找不到合适点位,深圳
160,,水湾B区,广东省深圳市南山区蛇口招商路,"114.060798,22.533402",中建国际（深圳）设计顾问有限公司,2014.2.3,898,3,0,91159,62,已接洽，未签约,等待物业方审批流程,深圳
161,,福华阁,广东省深圳市福田区彩田南路,"113.920986,22.494053",深圳招商物业管理有限公司,2011.3.2,3702,12,0,90990,69,尚未接洽谈判,物业不同意,深圳
162,,益田名园,广东省深圳市福田区福强路北与名园路交汇处,"114.060672,22.537345",自有物业,2003.3.9,980,3,0,90964,88,已接洽，未签约,等待物业方审批流程,深圳
163,,皇御苑三期,广东省深圳市福田区南路7号,"114.096584,22.556878",核电科达,1990.3.24,1088,3,0,90934,101,已接洽，未签约,等待物业方审批流程,深圳
164,,安栢丽晶,广东省深圳市福田区深南中路与新闻路交汇处,"114.071283,22.551458",深圳市天健物业管理有限公司,2004.3.9,602,2,0,90894,65,已接洽，未签约,等待物业方审批流程,深圳
165,,康乐园,广东省深圳市南山区南光路66号,"114.121414,22.547226",深圳市鹏检物业管理有限公司,1999.10.23,513,1,0,90757,102,尚未接洽谈判,,深圳
166,,水木丹华,广东省深圳市南山区学苑大道以南（南方科技大对面,"114.12329,22.546097",自有物业,1984.3.28,508,1,0,90730,96,已接洽，未签约,等待物业方审批流程,深圳
167,,景文阁,广东省深圳市福田区景田路,"113.94339,22.51736",卓越物业管理公司,2003.10.6,1433,5,0,90715,103,已接洽，未签约,找不到合适点位,深圳
168,,合正名园二期,广东省深圳市福田区新闻路与景田路交汇处,"114.040313,22.563813",深圳市花样年物业管理有限公司,2006.9.30,400,1,0,90499,55,已接洽，未签约,等待物业方审批流程,深圳
169,,中航北苑大厦,广东省深圳市福田区中航路42号,"113.934936,22.548266",深圳市世房物业管理有限公司,2006.3.27,500,1,0,90438,89,已接洽，未签约,等待物业方审批流程,深圳
170,,鸿业苑名豪居小区,广东省深圳市罗湖区东门北路2044号,"113.929338,22.504563",招商祥融物业管理有限公司,2005.1.28,1168,4,0,90225,87,尚未接洽谈判,,深圳
171,,学林雅院,广东省深圳市南山区南学府路99号,"114.094889,22.556909",深圳市长城物业管理股份有限公司,2000.8.5,567,2,0,90213,60,已接洽，未签约,等待物业方审批流程,深圳
172,,水木澜山居小区,广东省深圳市福田区梅东三路2号,"114.013322,22.554521",自有物业,2010.2.13,327,1,0,89980,123,已接洽，未签约,找不到合适点位,深圳
173,,碧海红树园,广东省深圳市福田区滨河大道与福荣路交汇处,"113.896744,22.558951",深圳市世邦魏理仕有限公司,2013.6.5,348,1,0,89977,251,尚未接洽谈判,,深圳
174,,天地峰景,广东省深圳市南山区龙珠大道038号,"113.929288,22.539244",深圳市田厦物业管理有限公司,2010.3.9,1854,6,0,89493,112,已接洽，未签约,等待物业方审批流程,深圳
175,,新世界山月居,广东省深圳市福田区莲花山北畔莲花路,"114.021105,22.54817",深业集团(深圳)物业管理有限公司深发花园处,2003.12.1,456,1,0,89489,118,尚未接洽谈判,,深圳
176,,报社大院,广东省深圳市福田区深南中路市委东侧,"114.029047,22.559643",深圳市万厦居业管理有限公司,1999.12.16,328,1,0,89390,98,已接洽，未签约,等待物业方审批流程,深圳
177,,金城华庭,广东省深圳市罗湖区凤凰路凤凰街6号,"113.963147,22.549181",深圳华润物业管理有限公司,2014.12.26,2232,7,0,89096,75,已接洽，未签约,物业不同意,深圳
178,,梅沁楼小区,广东省深圳市福田区梅华路新世界百货西15米,"114.035496,22.60442",家华永安物业有限公司,2009.7.6,946,3,0,89011,200,已接洽，未签约,等待物业方审批流程,深圳
179,,翠苑花园,广东省深圳市罗湖区莲塘罗沙路,"113.951682,22.587109",天悦物业管理公司,2015.8.7,632,2,0,88650,132,尚未接洽谈判,,深圳
180,,上梅华庭居,广东省深圳市福田区上梅林梅华路,"113.94232,22.514103",卓越物业管理公司,2002.10.2,2365,8,0,88561,185,尚未接洽谈判,,深圳
181,,花果山小区,广东省深圳市南山区工业七路与公园路交汇,"113.942369,22.518787",中海物业管理(深圳)有限公司,2003.11.25,687,2,0,88510,65,已接洽，未签约,等待物业方审批流程,深圳
182,,豪方天际,广东省深圳市南山区北环大道与南山大道交汇处,"113.943332,22.502637",招商局物业管理公司,2005.10.13,453,1,0,88291,88,已接洽，未签约,等待物业方审批流程,深圳
183,,前海丹华,广东省深圳市南山区赤湾四路与赤湾九路交汇处,"114.04685,22.552974",深圳市天健物业管理有限公司,1991.5.21,994,3,0,88186,57,已接洽，未签约,找不到合适点位,深圳
184,,荔海楼,广东省深圳市南山区华侨城欢乐谷东,"114.028435,22.559568",深圳市万厦物业管理有限公司,1998.11.24,234,1,0,87845,96,已接洽，未签约,等待物业方审批流程,深圳
185,,雷圳碧榕湾,广东省深圳市南山区沿湖路36号,"113.933473,22.530229",招商祥融物业管理有限公司,2007.10.5,628,2,0,87815,98,已接洽，未签约,等待物业方审批流程,深圳
186,,德意名居二期,广东省深圳市南山区西丽路西丽湖路4221,"114.132567,22.545468",深圳市中粮物业发展有限公司,1995.2.6,288,1,0,87724,88,已接洽，未签约,等待物业方审批流程,深圳
187,,东帝海景家园,广东省深圳市南山区蛇口东角头即后海大道东侧,"114.057423,22.549319",和记物业服务（深圳）有限公司,2002.1.23,681,2,0,87519,100,尚未接洽谈判,,深圳
188,,海畔雅居,广东省深圳市南山区蛇口海昌街,"114.057744,22.54967",和记物业服务（深圳）有限公司,2004.3.8,1018,3,0,87474,120,已接洽，未签约,等待物业方审批流程,深圳
189,,华天公寓,广东省深圳市福田区皇岗路与梅林路交汇处,"114.09989,22.560493",中航物业管理有限公司,1988.2.11,1320,4,0,87413,121,尚未接洽谈判,,深圳
190,,黄木岗东区,广东省深圳市福田区华富路2037号,"113.938095,22.487038",深圳市半岛城邦花园物业管理有限公司,2009.12.3,2034,7,0,87275,56,已接洽，未签约,找不到合适点位,深圳
191,,湖北宝丰花园,广东省深圳市福田区新洲九街,"114.060635,22.530082",深圳市金地物业管理有限公司,1999.2.30,242,1,0,87204,90,尚未接洽谈判,,深圳
192,,香蜜湖公寓,广东省深圳市福田区深南大道与香梅路交汇处,"114.174466,22.566784",深圳鹏基（集团）有限公司,2003.11.12,775,2,0,87130,96,已接洽，未签约,等待物业方审批流程,深圳
193,,报业公寓,广东省深圳市福田区香蜜湖新闻路,"114.176549,22.569301",自有物业,2001.8.6,212,1,0,87121,107,已接洽，未签约,物业不同意,深圳
194,,凯欣园,广东省深圳市福田区新沙三路,"114.175561,22.570024",自有物业,1997.3.6,504,1,0,87099,88,尚未接洽谈判,,深圳
195,,向南瑞峰花园,广东省深圳市南山区桂庙路北、南光路西,"114.174793,22.564986",深圳市鹏基物业管理有限公司,1991.11.25,434,1,0,87077,60,已接洽，未签约,等待物业方审批流程,深圳
196,,元盛兴苑,广东省深圳市福田区沙尾路口,"113.934666,22.506304",招商祥融物业管理有限公司,2002.11.28,303,1,0,87058,104,尚未接洽谈判,,深圳
197,,宝鸿苑,广东省深圳市福田区新洲七街与新洲四街交界处,"114.060538,22.549546",和记物业服务（深圳）有限公司,2002.11.4,801,2,0,87056,87,已接洽，未签约,等待物业方审批流程,深圳
198,,梅林一村,广东省深圳市福田区梅林路148号,"113.972211,22.539072",深圳市沙河物业管理有限公司,2002.1.15,535,1,0,86893,87,尚未接洽谈判,找不到合适点位,深圳
199,,碧馨苑,广东省深圳市福田区政府福民路石厦北三街3号,"114.073101,22.551496",深业集团(深圳)物业管理有限公司,2000.11.26,820,3,0,86867,95,尚未接洽谈判,,深圳
200,,金地海景翠堤湾,广东省深圳市福田区金地十路1号,"114.03522,22.603814",家华永安物业有限公司,2009.7.3,358,1,0,86853,87,尚未接洽谈判,,深圳
201,,绿景公馆1866,广东省深圳市龙华区梅龙路与民兴路交汇处...,"113.998391,22.566686",佳兆业物业管理(深圳)有限公司,2008.11.12,989,3,7,86690,63,尚未接洽谈判,,深圳
202,,淘金山一期,广东省深圳市罗湖区东湖水库边防七支队一大队对面,"114.051688,22.570152",深圳市莲花物业管理有限公司,1997.8.27,1330,4,0,86399,101,尚未接洽谈判,,深圳
203,,深蓝季节,广东省深圳市南山区龙城路与南商路交汇处,"113.980101,22.556635",深圳市首地物业管理有限公司,2011.8.3,1538,5,0,86247,121,已接洽，未签约,等待物业方审批流程,深圳
204,,特区报社宿舍楼,广东省深圳市福田区景田东路与新闻路交汇处,"113.972211,22.539072",深圳市沙河物业管理有限公司,2004.8.6,632,2,0,86124,71,已接洽，未签约,找不到合适点位,深圳
205,,天健时尚新天地,广东省深圳市福田区景田路与莲花北路交汇处东北角,"114.058597,22.53727",深圳市城建物业管理公司,2004.11.6,1040,3,0,86082,50,尚未接洽谈判,,深圳
206,,中国茶宫茗香苑,广东省深圳市福田区景田北路与莲花路交汇,"113.98656,22.570408",深圳市世居物业管理有限公司,2012.8.6,999,3,0,86052,80,尚未接洽谈判,,深圳
207,,科技园48区,广东省深圳市南山区科技园科伟路,"114.103947,22.557874",中海物业管理(深圳)有限公司,2001.10.6,254,1,0,85909,124,已接洽，未签约,等待物业方审批流程,深圳
208,,天景山庄别墅,广东省深圳市龙岗区坂田梅坂大道梅林关口,"114.063367,22.575718",自有物业,2003.3.6,380,1,0,85318,89,尚未接洽谈判,,深圳
209,,彩田怡色,广东省深圳市福田区冬瓜岭彩田路西与莲花路北与彩云路...,"113.972211,22.539072",深圳市沙河物业管理有限公司,2000.10.15,412,1,0,85235,50,尚未接洽谈判,,深圳
210,,翰岭院,广东省深圳市福田区彩田北路与梅林八号路交汇处,"113.936175,22.550462",深圳市前海物业管理公司,2003.6.3,962,3,0,85179,136,已接洽，未签约,物业不同意,深圳
211,,金湖山庄,广东省深圳市罗湖区银湖路2号,"113.986169,22.553476",深圳华侨城物业管理有限公司,2005.10.28,702,2,0,85163,88,已接洽，未签约,找不到合适点位,深圳
212,,金溪大厦,广东省深圳市罗湖区人民北路书院街11号,"114.047523,22.550685",深圳中海物业管理有限公司,2004.12.3,685,2,0,85050,56,已接洽，未签约,等待物业方审批流程,深圳
213,,泛海拉菲花园,广东省深圳市南山区月亮湾前海路,"113.93724,22.520021",万兴源物业管理有限公司,2002.3.6,672,2,0,85021,211,尚未接洽谈判,,深圳
214,,活力宝小区,广东省深圳市福田区新沙路,"113.933888,22.530915",深圳市集泰实业发展有限公司,2012.11.9,891,3,0,84968,45,已接洽，未签约,等待物业方审批流程,深圳
215,,新光大厦,广东省深圳市福田区新沙路10号,"114.071283,22.551458",深圳市天健物业管理有限公司,1998.4.6,274,1,0,84959,95,已接洽，未签约,等待物业方审批流程,深圳
216,,景雅居,广东省深圳市福田区景田北路,"114.052037,22.57575",深圳市新世界房地产开发公司,2010.5.6,678,2,0,84822,80,已接洽，未签约,找不到合适点位,深圳
217,,景密村,广东省深圳市福田区景田北二街与景田西路交汇处,"114.058567,22.539266",中海物业管理(深圳)有限公司,2000.6.3,780,2,0,84766,124,已接洽，未签约,物业不同意,深圳
218,,阳光天地,广东省深圳市罗湖区田贝四路与贝丽北路交汇处,"113.92195,22.517332",深圳市华联物业管理有限公司,2008.8.3,846,3,0,84722,118,尚未接洽谈判,,深圳
219,,恒安花园,广东省深圳市宝安区洪浪南路和洪发路交汇处北侧,"114.024186,22.559886",深圳市金地物业管理有限公司,2004.3.12,555,1,0,84711,136,尚未接洽谈判,,深圳
220,,信托花园,广东省深圳市福田区石厦北一街10号,"114.048301,22.534465",自有物业,1998.6.3,200,1,0,84668,71,已接洽，未签约,等待物业方审批流程,深圳
221,,国都大厦,广东省深圳市罗湖区宝安南路2056号,"113.884175,22.77541",自有物业,1993.5.6,112,1,0,84415,50,尚未接洽谈判,,深圳
222,,勤诚达22世纪,广东省深圳市宝安区创业路灵芝公园旁,"114.135423,22.567567",自有物业,1986.4.5,226,1,0,84409,78,已接洽，未签约,物业不同意,深圳
223,,中南公司住宅楼,广东省深圳市罗湖区翠竹路1138号,"113.926568,22.514292",戴德梁行物管顾问,2012.11.9,290,1,0,84292,64,已接洽，未签约,找不到合适点位,深圳
224,,荔园小区,广东省深圳市南山区蛇口南水路,"113.927931,22.488988",深圳市华业物业管理有限公司,2003.7.12,760,2,0,84279,235,已接洽，未签约,等待物业方审批流程,深圳
225,,翠薇园,广东省深圳市南山区蛇口工业八路,"114.111335,22.560813",自有物业,1996.8.9,360,1,0,84234,58,尚未接洽谈判,,深圳
226,,快捷假日公寓,广东省深圳市罗湖区宝安南路与红桂路交汇处东南角,"114.03284,22.625071",深圳金亨利物业管理公,2016.7.9,812,2,0,84228,89,已接洽，未签约,等待物业方审批流程,深圳
227,,月华苑,广东省深圳市南山区月亮湾前海大道,"114.049081,22.546099",华业发展（深圳）有限公司,1999.9.4,946,3,0,84084,142,已接洽，未签约,等待物业方审批流程,深圳
